Time;Roll;Pitch;Yaw;Depth;Voltage;HoldDepth;HoldHeading;Manual;Humidity;Temperature;CameraTilt;LightLevel;PowerLevel;WaterTemperature;lat;lng
11:24:14;0,87;0,62;-124,2;-0,1;12;0;0;Manual;51;40;0;0;40;33;16,0544;108,2022
11:24:15;0,87;0,62;-124,2;-0,1;12;0;0;Manual;51;40;0;0;40;33
11:24:16;0,86;0,6;-124,21;-0,1;12;0;0;Manual;51;40;0;0;40;33
11:24:17;0,86;0,59;-124,18;-0,1;12;0;0;Manual;51;40;0;0;40;33
11:24:18;0,85;0,6;-124,21;-0,1;12;0;0;Manual;51;40;0;0;40;33
11:24:19;0,84;0,56;-124,2;-0,1;12;0;0;Manual;51;40;0;0;40;33
11:24:20;0,85;0,51;-124,21;-0,1;12;0;0;Manual;51;40;0;0;40;33
11:24:21;0,85;0,53;-124,23;-0,1;12;0;0;Manual;51;40;0;0;40;33
11:24:22;0,86;0,58;-124,22;-0,1;12;0;0;Manual;51;40;0;0;40;33
11:24:23;0,86;0,62;-124,2;-0,1;12;0;0;Manual;51;40;0;0;40;33
11:24:24;0,85;0,55;-124,18;-0,1;12;0;0;Manual;51;40;0;0;40;33
11:24:25;0,85;0,55;-124,18;-0,1;12;0;0;Manual;51;40;0;0;40;33
11:24:26;0,84;0,58;-124,17;-0,1;12;0;0;Manual;51;40;0;0;40;33
11:24:27;0,86;0,53;-124,16;-0,1;12;0;0;Manual;51;40;0;0;40;33
11:24:28;0,86;0,58;-124,17;-0,1;12;0;0;Manual;51;40;0;0;40;33
11:24:29;0,87;0,55;-124,22;-0,1;12;0;0;Manual;51;40;0;0;40;33
11:24:30;0,86;0,51;-124,22;-0,1;12;0;0;Manual;51;40;0;0;40;33
11:24:31;0,85;0,54;-124,19;-0,1;12;0;0;Manual;51;40;0;0;40;33
11:24:32;0,84;0,58;-124,25;-0,1;12;0;0;Manual;51;40;0;0;40;33
11:24:33;0,85;0,57;-124,35;-0,1;12;0;0;Manual;51;40;0;0;40;33
11:24:34;0,85;0,6;-124,4;-0,1;12;0;0;Manual;51;40;0;0;40;33
11:24:35;0,86;0,55;-124,52;-0,1;12;0;0;Manual;51;40;0;0;40;33
11:24:36;0,85;0,53;-124,6;-0,1;12;0;0;Manual;51;40;0;0;40;33
11:24:37;1,85;0,58;-124,61;-0,1;12;0;0;Manual;51;40;0;0;40;33
11:24:38;1,86;0,59;-124,64;-0,1;12;0;0;Manual;51;40;0;0;40;33
11:24:39;1,84;0,55;-124,71;-0,1;12;0;0;Manual;51;40;0;0;40;3
11:24:40;2,85;0,58;-124,76;-0,1;12;0;0;Manual;51;40;0;0;50;33
11:24:41;2,85;0,58;-124,76;-0,1;12;0;0;Manual;51;40;0;0;50;33
11:24:42;2,84;0,52;-124,91;-0,1;12;0;0;HeadingHold;51;40;0;0;50;33
11:24:43;3,84;0,54;-124,93;-0,1;12;0;HeadingHold;HeadingHold;51;40;0;0;50;33
11:24:44;3,83;0,61;-124,93;-0,1;12;0;HeadingHold;Manual;51;40;0;0;50;33
11:24:45;3,83;0,63;-124,86;-0,1;12;0;0;Manual;51;40;0;0;50;33
11:24:46;4,84;0,6;-124,83;-0,1;12;DepthHold;0;DepthHold;51;40;0;0;50;33
11:24:47;4,85;0,64;-124,82;-0,1;12;DepthHold;0;DepthHold;51;40;0;0;50;33
